949 696 739 00868,Vaillant Marin SARL,xxxxx,unknow,x,313,9215,2021-02-11 13:11:38,US
781 240 128 00976,Lacombe,xxxxx,unknow,x,148,8824,2021-02-10 00:49:15,FR
075 870 428 00444,Mallet,10001,wheat,kg,68,8300,2021-02-10 23:08:49,CN
463 849 557 00184,Guillon,10005,milk,l,93,4062,2021-02-10 18:25:28,ES
879 376 326 00479,Philippe,10002,orange juice,l,102,4552,2021-02-09 22:54:13,CN
067 479 680 00512,Lemonnier Boulay S.A.R.L.,10001,wheat,kg,462,1602,2021-02-09 21:06:31,WW
661 592 199 00314,Millet,xxxxx,unknow,x,96,8439,2021-02-10 10:29:52,WW
799 505 784 00399,Jean et Fils,10001,wheat,kg,201,2979,2021-02-11 11:54:51,IT
163 503 838 00964,Barre,10005,milk,l,87,9538,2021-02-10 02:09:36,WW
021 266 215 00333,Jacquet,10001,wheat,kg,473,9334,2021-02-11 07:34:43,CN
163 503 838 00964,Barre,xxxxx,unknow,x,358,1900,2021-02-11 10:25:33,US
405 891 071 00215,Auger,10005,milk,l,334,6179,2021-02-10 10:00:26,ES
907 395 013 00834,Normand SA,10004,ham,kg,409,5365,2021-02-09 15:51:27,WW
315 456 243 00215,Bernier,10001,wheat,kg,426,2262,2021-02-11 07:12:13,FR
454 065 173 00205,Labbe,10005,milk,l,86,8652,2021-02-10 12:41:35,DE
916 672 734 00867,Maury Marques SARL,10002,orange juice,l,44,6369,2021-02-10 04:49:58,IT
216 937 893 00544,Lucas SARL,10005,milk,l,75,5033,2021-02-10 18:43:21,DE
471 768 208 00856,Bonnin,10001,wheat,kg,192,9179,2021-02-11 05:16:02,IT
674 942 362 00594,Charrier,10005,milk,l,301,3926,2021-02-10 20:03:18,DE
182 609 811 00007,Rolland,xxxxx,unknow,x,207,6220,2021-02-11 06:13:44,WW
940 426 453 00957,Marques Gauthier SA,xxxxx,unknow,x,15,1891,2021-02-10 07:00:37,US
681 165 571 00538,Delahaye S.A.S.,10002,orange juice,l,162,8803,2021-02-10 05:24:12,BE
824 341 111 00177,Barbier Prevost et Fils,10004,ham,kg,195,7191,2021-02-10 11:55:18,IT
374 790 114 00253,Pons,10001,wheat,kg,98,4039,2021-02-11 09:34:34,DE
514 987 330 00088,Monnier,10002,orange juice,l,85,7896,2021-02-10 17:40:53,UK
295 308 529 00519,Leduc,xxxxx,unknow,x,175,9747,2021-02-11 08:40:24,BE
334 632 465 00290,Evrard Lebrun SARL,10005,milk,l,487,7371,2021-02-10 04:21:45,FR
616 476 264 00844,Allard,10002,orange juice,l,41,9011,2021-02-10 18:08:32,ES
108 159 926 00597,Perrot,10001,wheat,kg,95,2628,2021-02-11 01:08:57,WW
350 828 145 00450,Joubert,10005,milk,l,50,6654,2021-02-10 15:33:31,US
927 176 578 00075,Lemonnier,10003,apple,kg,214,8789,2021-02-10 08:14:13,UK
781 240 128 00976,Lacombe,10003,apple,kg,320,5230,2021-02-09 22:34:48,DE
315 456 243 00215,Bernier,xxxxx,unknow,x,260,7617,2021-02-10 17:20:27,WW
628 813 976 00579,Jacob,10005,milk,l,170,8527,2021-02-10 18:13:19,BE
967 064 379 00184,Girard,10002,orange juice,l,204,5394,2021-02-10 14:16:27,DE
369 680 656 00281,Barthelemy,10002,orange juice,l,471,2235,2021-02-10 05:51:37,US
724 079 622 00120,Huet S.A.S.,10004,ham,kg,126,9192,2021-02-11 09:35:13,CN
891 800 145 00380,Masse,10002,orange juice,l,334,7378,2021-02-11 01:16:09,US
629 502 769 00393,Maurice SA,10003,apple,kg,173,8976,2021-02-10 16:51:06,WW
665 895 805 00546,Julien Gomez et Fils,10002,orange juice,l,269,1751,2021-02-11 06:41:42,US
679 232 486 00179,Becker Lacroix SA,10004,ham,kg,110,6445,2021-02-09 23:38:20,DE
351 268 344 00435,Chauveau Coste S.A.,xxxxx,unknow,x,394,1992,2021-02-09 22:26:07,BE
370 121 398 00153,Lombard,10004,ham,kg,262,2634,2021-02-10 07:46:24,ES
879 376 326 00479,Philippe,xxxxx,unknow,x,351,5989,2021-02-10 19:32:51,WW
295 308 529 00519,Leduc,10002,orange juice,l,203,3122,2021-02-11 12:01:19,BE
560 674 410 00930,Guillon SA,10002,orange juice,l,463,3785,2021-02-09 15:06:37,ES
759 779 851 00508,Boulanger S.A.,10005,milk,l,366,1442,2021-02-11 09:43:01,ES
248 200 823 00720,Leduc Faure S.A.,xxxxx,unknow,x,42,3813,2021-02-11 03:55:26,WW
953 799 518 00220,Marchand,10002,orange juice,l,70,8799,2021-02-10 19:08:27,CN
149 423 424 00260,Raymond,10004,ham,kg,146,1517,2021-02-10 19:43:46,DE
645 381 473 00701,Dupuy Millet S.A.,10004,ham,kg,23,8239,2021-02-11 07:46:08,DE
724 079 622 00120,Huet S.A.S.,10001,wheat,kg,323,8096,2021-02-09 15:51:02,ES
764 972 915 00271,Marchal Robert et Fils,10001,wheat,kg,24,6226,2021-02-10 14:06:33,ES
797 278 365 00469,Normand Leleu S.A.R.L.,10001,wheat,kg,22,7468,2021-02-11 10:18:39,DE
108 159 926 00597,Perrot,10003,apple,kg,42,8707,2021-02-11 10:44:16,US
008 609 063 00826,Salmon SARL,10004,ham,kg,297,6270,2021-02-10 11:24:41,FR
661 592 199 00314,Millet,10002,orange juice,l,406,5152,2021-02-10 15:26:28,UK
877 555 662 00775,Bazin SA,10002,orange juice,l,427,8587,2021-02-09 18:21:09,DE
628 813 976 00579,Jacob,10004,ham,kg,299,6035,2021-02-10 12:00:51,UK
132 321 852 00544,Gros Albert S.A.,10002,orange juice,l,260,4501,2021-02-10 09:08:50,DE
276 326 608 00734,Hernandez,10005,milk,l,140,6805,2021-02-10 07:35:40,WW
008 609 063 00826,Salmon SARL,10004,ham,kg,87,1407,2021-02-11 13:34:03,IT
836 696 177 00584,Le Roux Briand SA,10003,apple,kg,161,1634,2021-02-10 13:20:35,FR
645 381 473 00701,Dupuy Millet S.A.,10005,milk,l,380,7433,2021-02-11 03:02:14,IT
089 053 908 00867,Dumas,10002,orange juice,l,318,1050,2021-02-11 09:05:08,FR
163 503 838 00964,Barre,10001,wheat,kg,298,4459,2021-02-11 11:07:56,WW
563 349 662 00067,Leconte,10001,wheat,kg,445,9127,2021-02-10 13:10:23,WW
199 546 191 00365,Maillard,10004,ham,kg,153,2166,2021-02-11 09:07:49,US
149 423 424 00260,Raymond,10005,milk,l,311,7231,2021-02-10 17:28:23,UK
008 609 063 00826,Salmon SARL,10001,wheat,kg,160,9726,2021-02-11 12:35:05,ES
781 240 128 00976,Lacombe,10003,apple,kg,359,1290,2021-02-09 16:45:13,WW
941 765 123 00458,Jacquot S.A.,10003,apple,kg,235,4935,2021-02-09 15:09:36,WW
764 972 915 00271,Marchal Robert et Fils,10003,apple,kg,484,1230,2021-02-10 06:00:34,DE
315 456 243 00215,Bernier,10005,milk,l,271,9694,2021-02-09 19:11:49,CN
907 395 013 00834,Normand SA,10003,apple,kg,80,5486,2021-02-10 20:18:12,ES
048 477 631 00622,Philippe Buisson SA,10002,orange juice,l,177,5288,2021-02-11 12:44:55,BE
487 177 525 00119,Marchal SARL,10001,wheat,kg,409,4739,2021-02-11 02:35:46,CN
912 903 456 00944,Paris S.A.R.L.,10004,ham,kg,117,7280,2021-02-10 23:37:09,FR
720 948 341 00700,Ruiz et Fils,10005,milk,l,445,5540,2021-02-10 18:25:06,CN
463 849 557 00184,Guillon,10004,ham,kg,275,8766,2021-02-10 06:32:15,UK
163 503 838 00964,Barre,xxxxx,unknow,x,265,6860,2021-02-10 00:18:07,FR
473 342 374 00127,Pereira,10001,wheat,kg,393,7323,2021-02-09 17:59:30,WW
665 895 805 00546,Julien Gomez et Fils,10002,orange juice,l,52,1435,2021-02-11 02:46:18,FR
629 502 769 00393,Maurice SA,10004,ham,kg,284,5933,2021-02-09 21:11:27,ES
514 987 330 00088,Monnier,10003,apple,kg,43,6713,2021-02-11 07:06:06,IT
314 286 804 00125,Deschamps,10003,apple,kg,114,8462,2021-02-11 03:48:48,CN
720 948 341 00700,Ruiz et Fils,10004,ham,kg,317,1652,2021-02-11 11:43:18,IT
499 545 110 00842,Legrand S.A.R.L.,xxxxx,unknow,x,58,8786,2021-02-10 10:13:21,WW
724 079 622 00120,Huet S.A.S.,10004,ham,kg,187,4131,2021-02-09 22:54:21,CN
563 406 569 00386,Menard,10002,orange juice,l,339,3686,2021-02-09 22:26:35,ES
163 503 838 00964,Barre,10005,milk,l,291,6094,2021-02-09 17:28:50,WW
095 665 005 00055,De Oliveira,10004,ham,kg,51,9849,2021-02-10 22:02:03,WW
596 969 515 00537,Allain Hoarau S.A.,10001,wheat,kg,312,5555,2021-02-11 05:41:17,WW
614 082 573 00264,Maury Bodin et Fils,10004,ham,kg,335,4139,2021-02-10 11:34:57,CN
515 619 280 00377,Petit Pelletier S.A.,10004,ham,kg,115,1571,2021-02-10 14:04:42,US
163 503 838 00964,Barre,10005,milk,l,117,3560,2021-02-10 04:21:03,WW
762 315 380 00391,Ferreira,10004,ham,kg,52,5591,2021-02-11 08:49:50,IT
075 870 428 00444,Mallet,10003,apple,kg,488,3795,2021-02-11 05:58:17,BE
681 165 571 00538,Delahaye S.A.S.,10004,ham,kg,96,1335,2021-02-10 22:58:39,WW
916 672 734 00867,Maury Marques SARL,xxxxx,unknow,x,149,7086,2021-02-11 01:25:23,BE
076 967 022 00179,Dijoux Lecomte S.A.R.L.,10001,wheat,kg,106,4334,2021-02-10 09:54:10,UK
536 608 923 00548,Thibault et Fils,xxxxx,unknow,x,115,9149,2021-02-10 21:45:36,US
799 505 784 00399,Jean et Fils,10003,apple,kg,455,2186,2021-02-09 19:33:40,US
276 326 608 00734,Hernandez,xxxxx,unknow,x,5,2316,2021-02-09 17:47:26,FR
156 564 607 00789,Maurice,10003,apple,kg,323,5334,2021-02-11 13:57:30,IT
128 115 243 00001,Bonneau,xxxxx,unknow,x,13,8445,2021-02-09 20:07:44,CN
940 426 453 00957,Marques Gauthier SA,xxxxx,unknow,x,21,7226,2021-02-11 03:52:52,US
270 811 595 00904,Normand Fischer SA,10002,orange juice,l,461,9113,2021-02-10 11:49:19,CN
499 545 110 00842,Legrand S.A.R.L.,xxxxx,unknow,x,314,3733,2021-02-09 16:04:04,FR
021 266 215 00333,Jacquet,10002,orange juice,l,306,7035,2021-02-11 04:38:05,UK
248 200 823 00720,Leduc Faure S.A.,10005,milk,l,395,4803,2021-02-10 04:10:03,DE
149 423 424 00260,Raymond,10004,ham,kg,400,6830,2021-02-09 17:00:33,IT
586 186 952 00873,Lecomte Olivier SA,10003,apple,kg,162,4078,2021-02-09 22:14:56,IT
026 675 215 00807,Bourgeois et Fils,10003,apple,kg,259,3903,2021-02-10 19:06:14,CN
879 376 326 00479,Philippe,10001,wheat,kg,394,6045,2021-02-10 23:57:22,UK
898 684 269 00237,Blondel,10005,milk,l,402,5134,2021-02-10 06:13:47,DE
370 121 398 00153,Lombard,10004,ham,kg,82,4201,2021-02-10 14:15:10,WW
891 800 145 00380,Masse,10002,orange juice,l,28,1175,2021-02-11 08:43:44,UK
276 326 608 00734,Hernandez,10002,orange juice,l,79,9945,2021-02-11 13:32:39,FR
473 342 374 00127,Pereira,xxxxx,unknow,x,129,6719,2021-02-10 06:06:34,FR
563 349 662 00067,Leconte,10005,milk,l,173,5689,2021-02-11 04:57:31,BE
759 779 851 00508,Boulanger S.A.,10005,milk,l,158,9620,2021-02-10 23:30:04,WW
605 210 463 00751,Alexandre,xxxxx,unknow,x,44,4245,2021-02-11 02:09:19,DE
067 479 680 00512,Lemonnier Boulay S.A.R.L.,10003,apple,kg,79,3004,2021-02-11 00:32:22,CN
245 152 717 00159,Allard Lamy SA,xxxxx,unknow,x,220,2124,2021-02-09 18:52:00,WW
596 969 515 00537,Allain Hoarau S.A.,10003,apple,kg,271,1834,2021-02-09 20:57:20,BE
762 315 380 00391,Ferreira,10004,ham,kg,195,1108,2021-02-11 08:07:06,ES
463 849 557 00184,Guillon,10001,wheat,kg,383,5672,2021-02-11 01:47:24,UK
586 186 952 00873,Lecomte Olivier SA,10001,wheat,kg,318,4728,2021-02-10 07:20:08,UK
605 210 463 00751,Alexandre,10005,milk,l,122,7394,2021-02-09 19:23:03,FR
720 948 341 00700,Ruiz et Fils,xxxxx,unknow,x,224,3393,2021-02-10 04:12:14,WW
596 969 515 00537,Allain Hoarau S.A.,10004,ham,kg,74,4168,2021-02-10 03:05:49,IT
691 058 123 00984,Descamps Olivier S.A.,xxxxx,unknow,x,432,6476,2021-02-11 11:20:22,BE
351 268 344 00435,Chauveau Coste S.A.,10004,ham,kg,464,1073,2021-02-10 10:16:52,US
454 065 173 00205,Labbe,10004,ham,kg,271,9841,2021-02-11 00:31:57,FR
665 895 805 00546,Julien Gomez et Fils,10002,orange juice,l,26,6841,2021-02-11 03:49:47,US
143 179 408 00518,Bernier Cohen S.A.R.L.,xxxxx,unknow,x,178,3199,2021-02-11 01:50:54,DE
560 674 410 00930,Guillon SA,10005,milk,l,483,8733,2021-02-10 12:25:41,CN
536 608 923 00548,Thibault et Fils,10002,orange juice,l,342,5274,2021-02-10 02:16:18,US
095 665 005 00055,De Oliveira,xxxxx,unknow,x,384,2408,2021-02-10 08:08:32,BE
542 148 074 00078,Neveu,10003,apple,kg,484,8572,2021-02-10 00:05:10,US
941 765 123 00458,Jacquot S.A.,xxxxx,unknow,x,260,9218,2021-02-11 13:01:00,CN
898 684 269 00237,Blondel,10005,milk,l,207,5160,2021-02-10 11:26:44,WW
370 121 398 00153,Lombard,10002,orange juice,l,455,4114,2021-02-09 20:31:56,US
563 349 662 00067,Leconte,xxxxx,unknow,x,143,3272,2021-02-11 06:10:48,ES
131 116 924 00904,Hoareau et Fils,xxxxx,unknow,x,464,5168,2021-02-11 09:27:19,ES
128 115 243 00001,Bonneau,10003,apple,kg,500,8900,2021-02-10 09:50:30,US
322 416 912 00734,Leblanc Daniel SARL,10002,orange juice,l,34,6813,2021-02-10 21:20:54,ES
245 152 717 00159,Allard Lamy SA,10004,ham,kg,234,9318,2021-02-09 15:28:52,BE
879 376 326 00479,Philippe,10003,apple,kg,293,4344,2021-02-11 09:31:49,ES
949 696 739 00868,Vaillant Marin SARL,10005,milk,l,74,7487,2021-02-10 21:44:00,WW
487 177 525 00119,Marchal SARL,10005,milk,l,499,5403,2021-02-10 23:15:43,UK
334 632 465 00290,Evrard Lebrun SARL,10003,apple,kg,44,2590,2021-02-09 17:00:29,FR
261 583 130 00792,Royer,10001,wheat,kg,26,3819,2021-02-11 02:23:52,US
156 564 607 00789,Maurice,10005,milk,l,404,6786,2021-02-10 11:40:25,US
499 545 110 00842,Legrand S.A.R.L.,xxxxx,unknow,x,120,2207,2021-02-10 18:22:20,IT
542 148 074 00078,Neveu,10005,milk,l,481,9214,2021-02-10 13:41:14,WW
596 969 515 00537,Allain Hoarau S.A.,10005,milk,l,202,4578,2021-02-10 13:21:00,IT
569 009 141 00335,Descamps,10002,orange juice,l,351,1415,2021-02-11 00:27:04,BE
720 948 341 00700,Ruiz et Fils,10005,milk,l,75,6040,2021-02-11 10:48:30,IT
095 665 005 00055,De Oliveira,10002,orange juice,l,58,5645,2021-02-10 12:52:54,FR
941 389 892 00031,Baudry,10001,wheat,kg,185,1609,2021-02-10 00:26:11,CN
536 608 923 00548,Thibault et Fils,10004,ham,kg,255,8358,2021-02-11 07:09:51,ES
076 967 022 00179,Dijoux Lecomte S.A.R.L.,10004,ham,kg,63,9692,2021-02-11 02:17:56,US
076 967 022 00179,Dijoux Lecomte S.A.R.L.,10002,orange juice,l,114,2884,2021-02-11 13:56:29,UK
674 942 362 00594,Charrier,10004,ham,kg,397,1898,2021-02-11 10:15:35,WW
536 608 923 00548,Thibault et Fils,10005,milk,l,282,2928,2021-02-09 23:55:40,CN
681 165 571 00538,Delahaye S.A.S.,10005,milk,l,292,9438,2021-02-09 14:55:35,IT
334 632 465 00290,Evrard Lebrun SARL,10001,wheat,kg,128,4783,2021-02-09 20:23:54,US
495 650 353 00338,Robert S.A.S.,10003,apple,kg,63,2499,2021-02-10 17:26:32,ES
614 082 573 00264,Maury Bodin et Fils,10002,orange juice,l,315,7866,2021-02-10 14:02:24,BE
182 609 811 00007,Rolland,10002,orange juice,l,421,1755,2021-02-10 17:50:18,CN
967 064 379 00184,Girard,xxxxx,unknow,x,345,1682,2021-02-11 08:11:52,ES
132 321 852 00544,Gros Albert S.A.,10002,orange juice,l,271,7985,2021-02-11 07:49:18,UK
563 349 662 00067,Leconte,xxxxx,unknow,x,494,6124,2021-02-10 08:30:23,UK
356 734 659 00526,Perrin,10001,wheat,kg,281,4853,2021-02-10 14:35:16,CN
245 152 717 00159,Allard Lamy SA,10004,ham,kg,213,5398,2021-02-09 15:38:12,DE
463 849 557 00184,Guillon,10003,apple,kg,430,7690,2021-02-11 04:47:21,FR
515 619 280 00377,Petit Pelletier S.A.,10003,apple,kg,173,6395,2021-02-10 10:45:30,BE
253 342 698 00634,Ferrand Rodriguez S.A.R.L.,10002,orange juice,l,33,7763,2021-02-09 18:17:58,WW
128 115 243 00001,Bonneau,10002,orange juice,l,435,3625,2021-02-11 03:40:06,CN
665 895 805 00546,Julien Gomez et Fils,10005,milk,l,258,6252,2021-02-10 10:31:10,FR
270 811 595 00904,Normand Fischer SA,10005,milk,l,270,9601,2021-02-09 15:26:09,FR
542 148 074 00078,Neveu,10004,ham,kg,429,2504,2021-02-09 19:59:49,UK
286 362 018 00169,Fleury,10005,milk,l,42,4223,2021-02-10 04:07:13,FR
163 503 838 00964,Barre,10004,ham,kg,69,4643,2021-02-09 17:42:40,DE
473 342 374 00127,Pereira,10003,apple,kg,335,5175,2021-02-10 13:11:04,US
586 186 952 00873,Lecomte Olivier SA,10003,apple,kg,312,1257,2021-02-10 03:35:57,FR
276 326 608 00734,Hernandez,10004,ham,kg,264,9501,2021-02-10 08:08:14,ES
261 583 130 00792,Royer,10001,wheat,kg,26,8115,2021-02-11 06:52:12,CN
248 200 823 00720,Leduc Faure S.A.,10001,wheat,kg,274,5132,2021-02-10 02:51:50,FR
586 580 772 00222,Chartier,10004,ham,kg,223,6139,2021-02-11 12:40:04,FR
487 177 525 00119,Marchal SARL,10005,milk,l,252,9853,2021-02-10 07:43:25,US
076 967 022 00179,Dijoux Lecomte S.A.R.L.,10003,apple,kg,77,8162,2021-02-11 13:49:37,US
471 768 208 00856,Bonnin,10004,ham,kg,387,5307,2021-02-11 05:19:41,ES
720 948 341 00700,Ruiz et Fils,10001,wheat,kg,215,6123,2021-02-10 02:07:53,CN
008 609 063 00826,Salmon SARL,10004,ham,kg,197,1137,2021-02-10 05:09:18,CN
295 308 529 00519,Leduc,xxxxx,unknow,x,216,3535,2021-02-10 13:08:05,DE
048 477 631 00622,Philippe Buisson SA,xxxxx,unknow,x,338,4262,2021-02-10 19:55:12,IT
799 505 784 00399,Jean et Fils,xxxxx,unknow,x,247,7765,2021-02-10 08:43:53,CN
724 079 622 00120,Huet S.A.S.,10005,milk,l,288,6296,2021-02-10 18:54:35,FR
156 564 607 00789,Maurice,10002,orange juice,l,226,9823,2021-02-11 12:00:07,ES
616 476 264 00844,Allard,10005,milk,l,157,8397,2021-02-10 17:57:24,WW
216 937 893 00544,Lucas SARL,10005,milk,l,92,3467,2021-02-10 09:46:03,US
879 376 326 00479,Philippe,xxxxx,unknow,x,348,1679,2021-02-10 01:26:57,ES
605 210 463 00751,Alexandre,xxxxx,unknow,x,285,2671,2021-02-10 16:51:04,US
369 680 656 00281,Barthelemy,10003,apple,kg,449,3540,2021-02-10 18:02:20,UK
454 065 173 00205,Labbe,10002,orange juice,l,110,5129,2021-02-09 23:29:57,CN
674 942 362 00594,Charrier,xxxxx,unknow,x,265,5808,2021-02-10 21:38:24,US
967 064 379 00184,Girard,10005,milk,l,305,7254,2021-02-10 15:08:49,CN
060 354 430 00940,Gonzalez Moreau et Fils,10002,orange juice,l,134,1346,2021-02-10 12:23:55,US
941 765 123 00458,Jacquot S.A.,10003,apple,kg,463,8595,2021-02-09 18:31:47,WW
681 165 571 00538,Delahaye S.A.S.,10003,apple,kg,88,3376,2021-02-10 18:13:58,US
374 790 114 00253,Pons,10004,ham,kg,215,9011,2021-02-11 07:46:42,IT
245 152 717 00159,Allard Lamy SA,xxxxx,unknow,x,4,1739,2021-02-11 03:02:57,FR
514 987 330 00088,Monnier,10002,orange juice,l,132,6650,2021-02-11 14:20:15,IT
691 058 123 00984,Descamps Olivier S.A.,10003,apple,kg,4,6118,2021-02-10 13:55:23,FR
495 650 353 00338,Robert S.A.S.,10001,wheat,kg,170,3456,2021-02-11 10:19:59,BE
143 179 408 00518,Bernier Cohen S.A.R.L.,10003,apple,kg,487,6342,2021-02-10 02:50:52,WW
514 987 330 00088,Monnier,10003,apple,kg,346,4454,2021-02-11 08:34:47,ES
487 177 525 00119,Marchal SARL,10004,ham,kg,135,3903,2021-02-11 02:23:53,FR
605 210 463 00751,Alexandre,10001,wheat,kg,356,9391,2021-02-09 19:14:04,ES
586 186 952 00873,Lecomte Olivier SA,10004,ham,kg,242,5672,2021-02-10 15:02:44,FR
021 266 215 00333,Jacquet,10002,orange juice,l,87,6363,2021-02-09 21:04:47,WW
473 342 374 00127,Pereira,xxxxx,unknow,x,3,4525,2021-02-10 16:11:31,WW
199 546 191 00365,Maillard,10002,orange juice,l,388,4935,2021-02-11 01:39:03,FR
487 177 525 00119,Marchal SARL,10001,wheat,kg,59,4716,2021-02-09 17:34:21,FR
286 362 018 00169,Fleury,xxxxx,unknow,x,24,1143,2021-02-10 13:23:47,DE
940 426 453 00957,Marques Gauthier SA,10001,wheat,kg,86,3997,2021-02-11 13:48:38,CN
898 684 269 00237,Blondel,10005,milk,l,211,8091,2021-02-10 20:11:40,UK
369 680 656 00281,Barthelemy,10001,wheat,kg,296,2710,2021-02-10 00:58:56,WW
156 564 607 00789,Maurice,10001,wheat,kg,381,7816,2021-02-09 15:42:24,BE
048 477 631 00622,Philippe Buisson SA,10001,wheat,kg,210,9999,2021-02-10 12:58:56,CN
762 315 380 00391,Ferreira,10005,milk,l,202,6852,2021-02-10 23:18:16,BE
665 895 805 00546,Julien Gomez et Fils,10005,milk,l,323,8409,2021-02-11 05:50:25,WW
291 304 294 00364,Boucher Aubert S.A.,10005,milk,l,68,6099,2021-02-09 15:42:50,US
560 674 410 00930,Guillon SA,10005,milk,l,326,7500,2021-02-10 18:43:35,US
645 381 473 00701,Dupuy Millet S.A.,10005,milk,l,382,9771,2021-02-09 15:29:29,CN
374 790 114 00253,Pons,10002,orange juice,l,71,5097,2021-02-09 23:18:12,US
